"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.53661518217466,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,1.70779973595308,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,2.80392116808783,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,2.02106074331842,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,2.04707777103375,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,3.7156468018699,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,3.14165104940209,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,2.97056628794639,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.68982793336247,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-0.645588425758524,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-0.883834388336158,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.651684775465766,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-2.47041795496259,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-3.35286407438183,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-0.845042457330892,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-29.0616711551524,,
"XTIMVA01","Imports in goods, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,18.5330730828571,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,0.62005531110728,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,0.281582908499182,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,1.08950605845424,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,1.26078980984075,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,1.00170398021343,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,2.11573207933547,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,0.82903668161523,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,1.11911509122592,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,-5.79362546049573,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,-4.8569094518463,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,1.94906942275148,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,1.86838560719092,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,2.60639499408137,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,1.39037988971581,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,1.7488724354174,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,2.95383371619857,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,0.133508729765096,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,2.33679064105534,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,1.95483992347466,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,2.41821466292605,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,0.910957096621911,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,0.771956508068381,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,0.457252423470314,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,0.155538568993349,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,1.05016727436868,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,0.61150799463782,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,0.814236262526066,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,1.03897967909472,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,1.916261599056,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,1.53324698675839,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,0.777960271145616,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,-0.663209578393479,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,0.0709136296003754,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,-0.55516067208863,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,0.0255757349595776,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,-0.468209791710712,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,-0.659996776782265,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,0.895246799729222,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,0.692349079026302,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,0.311601397402679,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,0.214647107516693,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,0.246938171167832,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,-0.0057460222421621,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,1.04666676630271,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,1.34844954849116,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,1.61435208277977,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,-0.135255228150673,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,1.22485540094392,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,0.153163893447942,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,0.301041145122362,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,0.933191109963004,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,1.57833232272893,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,1.74459423830569,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,1.00526908663692,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,0.309838491816806,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,0.207453855994856,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,0.706207824307752,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,0.777148468048258,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,0.626695683718446,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,0.39292179983619,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,-0.191241920145173,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,0.743233541964096,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,0.308431829732439,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-1.59978461847119,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-5.09586150296725,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-1.51338206755251,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,3.24942982574964,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,1.72370794676867,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,1.06445808044358,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,1.06428331831108,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,0.91546897022799,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,0.820469379455968,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,0.775703680034933,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,0.48986225702744,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,1.9252150403311,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,0.709595268193136,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,0.627906418696017,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,0.836288787203129,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,0.613743477663065,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,0.850749051201709,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,0.279868785784427,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-0.641283481893344,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,0.965241705520768,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,0.59206890975244,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.702483576518817,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,1.21630840074733,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.345687748620613,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,1.09294342238344,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.567059134913284,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,1.15302345048654,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,1.19671133559021,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-0.216069098960862,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.593218444165356,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,0.387124727397357,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.967500111239062,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,1.12588534301461,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.540420297842578,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.289424693216745,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-0.379734394379407,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,1.33255669579002,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,1.30713162323506,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-0.0692910342839108,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.213010749960555,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-0.251080186135993,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.186897526149281,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-0.168772970231114,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-0.226786608425477,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.580377507132843,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-1.16506546118895,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-17.0520181118737,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","MEX","Mexico","GP","Growth previous period","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,12.0460257894363,"P","Provisional value"
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,-1.55826188738508,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,2.22853474280387,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,-2.21350470143925,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,6.86824787979027,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,-0.701378884544145,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,4.02659525961052,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,3.86834555307619,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,4.49307164669234,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,3.61406858065937,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,2.3017177844549,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,2.55333887503464,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,2.14663010145495,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,1.04282389038777,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,1.75129743915288,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,0.410350083935244,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,2.92668865900138,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,2.63125140026387,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,4.99781701756088,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,1.90119777770078,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,-1.00710699024064,,
